country,year,sex,age,suicides_no,population
Saint Lucia,1992,female,35-54 years,0.0,11519.0
Saint Lucia,1992,female,5-14 years,0.0,16583.0
Saint Lucia,1992,female,55-74 years,0.0,7421.0
Saint Lucia,1992,female,75+ years,0.0,2460.0
Saint Lucia,1992,male,15-24 years,3.0,13607.0
Saint Lucia,1992,male,25-34 years,0.0,10682.0
Saint Lucia,1992,male,35-54 years,7.0,11354.0
Saint Lucia,1992,male,5-14 years,0.0,16444.0
Saint Lucia,1992,male,55-74 years,1.0,6939.0
Saint Lucia,1992,male,75+ years,0.0,1814.0
Saint Lucia,1993,female,15-24 years,0.0,14011.0
Saint Lucia,1993,female,25-34 years,0.0,11591.0
Saint Lucia,1993,female,35-54 years,0.0,11946.0
Saint Lucia,1993,female,5-14 years,0.0,16743.0
Saint Lucia,1993,female,55-74 years,0.0,7403.0
Saint Lucia,1993,female,75+ years,0.0,2603.0
Saint Lucia,1993,male,15-24 years,0.0,13501.0
Saint Lucia,1993,male,25-34 years,2.0,10951.0
Saint Lucia,1993,male,35-54 years,5.0,11725.0
Saint Lucia,1993,male,5-14 years,0.0,16487.0
Saint Lucia,1993,male,55-74 years,1.0,6955.0
Saint Lucia,1993,male,75+ years,0.0,1930.0
Saint Lucia,1994,female,15-24 years,2.0,13897.0
Saint Lucia,1994,female,25-34 years,0.0,11849.0
Saint Lucia,1994,female,35-54 years,0.0,12434.0
Saint Lucia,1994,female,5-14 years,0.0,16932.0
Saint Lucia,1994,female,55-74 years,0.0,7403.0
Saint Lucia,1994,female,75+ years,0.0,2738.0
Saint Lucia,1994,male,15-24 years,2.0,13371.0
Saint Lucia,1994,male,25-34 years,0.0,11172.0
Saint Lucia,1994,male,35-54 years,2.0,12160.0
Saint Lucia,1994,male,5-14 years,0.0,16577.0
Saint Lucia,1994,male,55-74 years,0.0,6985.0
Saint Lucia,1994,male,75+ years,0.0,2039.0
Saint Lucia,1995,female,15-24 years,0.0,13807.0
Saint Lucia,1995,female,25-34 years,0.0,12065.0
Saint Lucia,1995,female,35-54 years,1.0,12984.0
Saint Lucia,1995,female,5-14 years,0.0,17137.0
Saint Lucia,1995,female,55-74 years,0.0,7428.0
Saint Lucia,1995,female,75+ years,0.0,2867.0
Saint Lucia,1995,male,15-24 years,2.0,13265.0
Saint Lucia,1995,male,25-34 years,4.0,11345.0
Saint Lucia,1995,male,35-54 years,3.0,12673.0
Saint Lucia,1995,male,5-14 years,0.0,16723.0
Saint Lucia,1995,male,55-74 years,0.0,7035.0
Saint Lucia,1995,male,75+ years,0.0,2137.0
Saint Lucia,1996,female,15-24 years,0.0,13973.0
Saint Lucia,1996,female,25-34 years,0.0,12240.0
Saint Lucia,1996,female,35-54 years,0.0,13551.0
Saint Lucia,1996,female,5-14 years,0.0,17327.0
Saint Lucia,1996,female,55-74 years,1.0,7391.0
Saint Lucia,1996,female,75+ years,0.0,2971.0
Saint Lucia,1996,male,15-24 years,2.0,13444.0
Saint Lucia,1996,male,25-34 years,2.0,11467.0
Saint Lucia,1996,male,35-54 years,2.0,13179.0
Saint Lucia,1996,male,5-14 years,0.0,16888.0
Saint Lucia,1996,male,55-74 years,0.0,6966.0
Saint Lucia,1996,male,75+ years,0.0,2224.0
Saint Lucia,1997,female,15-24 years,0.0,14193.0
Saint Lucia,1997,female,25-34 years,0.0,12385.0
Saint Lucia,1997,female,35-54 years,0.0,14183.0
Saint Lucia,1997,female,5-14 years,0.0,17456.0
Saint Lucia,1997,female,55-74 years,0.0,7376.0
Saint Lucia,1997,female,75+ years,0.0,3067.0
Saint Lucia,1997,male,15-24 years,2.0,13692.0
Saint Lucia,1997,male,25-34 years,1.0,11568.0
Saint Lucia,1997,male,35-54 years,3.0,13783.0
Saint Lucia,1997,male,5-14 years,0.0,17053.0
Saint Lucia,1997,male,55-74 years,2.0,6918.0
Saint Lucia,1997,male,75+ years,1.0,2293.0
Saint Lucia,1998,female,15-24 years,0.0,14463.0
Saint Lucia,1998,female,25-34 years,0.0,12506.0
Saint Lucia,1998,female,35-54 years,2.0,14857.0
Saint Lucia,1998,female,5-14 years,0.0,17514.0
Saint Lucia,1998,female,55-74 years,0.0,7399.0
Saint Lucia,1998,female,75+ years,1.0,3134.0
Saint Lucia,1998,male,15-24 years,0.0,13997.0
Saint Lucia,1998,male,25-34 years,2.0,11650.0
Saint Lucia,1998,male,35-54 years,2.0,14443.0
Saint Lucia,1998,male,5-14 years,0.0,17192.0
Saint Lucia,1998,male,55-74 years,0.0,6900.0
Saint Lucia,1998,male,75+ years,1.0,2345.0
Saint Lucia,1999,female,15-24 years,1.0,14777.0
Saint Lucia,1999,female,25-34 years,0.0,12606.0
Saint Lucia,1999,female,35-54 years,0.0,15542.0
Saint Lucia,1999,female,5-14 years,0.0,17512.0
Saint Lucia,1999,female,55-74 years,0.0,7454.0
Saint Lucia,1999,female,75+ years,0.0,3184.0
Saint Lucia,1999,male,15-24 years,1.0,14330.0
Saint Lucia,1999,male,25-34 years,3.0,11720.0
Saint Lucia,1999,male,35-54 years,1.0,15112.0
Saint Lucia,1999,male,5-14 years,0.0,17291.0
Saint Lucia,1999,male,55-74 years,2.0,6904.0
Saint Lucia,1999,male,75+ years,0.0,2381.0
Saint Lucia,2000,female,15-24 years,0.0,15127.0
Saint Lucia,2000,female,25-34 years,1.0,12690.0
Saint Lucia,2000,female,35-54 years,1.0,16209.0
Saint Lucia,2000,female,5-14 years,0.0,17444.0
Saint Lucia,2000,female,55-74 years,1.0,7546.0
Saint Lucia,2000,female,75+ years,0.0,3209.0
Saint Lucia,2000,male,15-24 years,0.0,14678.0
Saint Lucia,2000,male,25-34 years,3.0,11783.0
Saint Lucia,2000,male,35-54 years,2.0,15752.0
Saint Lucia,2000,male,5-14 years,1.0,17324.0
Saint Lucia,2000,male,55-74 years,3.0,6940.0
Saint Lucia,2000,male,75+ years,2.0,2398.0
Saint Lucia,2001,female,15-24 years,0.0,15489.0
Saint Lucia,2001,female,25-34 years,0.0,12789.0
Saint Lucia,2001,female,35-54 years,0.0,16825.0
Saint Lucia,2001,female,5-14 years,0.0,17304.0
Saint Lucia,2001,female,55-74 years,0.0,7625.0
Saint Lucia,2001,female,75+ years,0.0,3227.0
Saint Lucia,2001,male,15-24 years,2.0,15031.0
Saint Lucia,2001,male,25-34 years,3.0,11897.0
Saint Lucia,2001,male,35-54 years,1.0,16328.0
Saint Lucia,2001,male,5-14 years,0.0,17284.0
Saint Lucia,2001,male,55-74 years,1.0,6930.0
Saint Lucia,2001,male,75+ years,0.0,2437.0
Saint Lucia,2002,female,15-24 years,1.0,15885.0
Saint Lucia,2002,female,25-34 years,0.0,12889.0
Saint Lucia,2002,female,35-54 years,1.0,17427.0
Saint Lucia,2002,female,5-14 years,0.0,17117.0
Saint Lucia,2002,female,55-74 years,1.0,7756.0
Saint Lucia,2002,female,75+ years,1.0,3217.0
Saint Lucia,2002,male,15-24 years,2.0,15388.0
Saint Lucia,2002,male,25-34 years,2.0,12017.0
Saint Lucia,2002,male,35-54 years,1.0,16874.0
Saint Lucia,2002,male,5-14 years,0.0,17175.0
Saint Lucia,2002,male,55-74 years,1.0,6972.0
Saint Lucia,2002,male,75+ years,2.0,2451.0
Saint Lucia,2003,female,15-24 years,2.0,16282.0
Saint Lucia,2003,female,25-34 years,0.0,13004.0
Saint Lucia,2003,female,35-54 years,1.0,18027.0
Saint Lucia,2003,female,5-14 years,0.0,16898.0
Saint Lucia,2003,female,55-74 years,0.0,7937.0
Saint Lucia,2003,female,75+ years,1.0,3171.0
Saint Lucia,2003,male,15-24 years,1.0,15746.0
Saint Lucia,2003,male,25-34 years,2.0,12157.0
Saint Lucia,2003,male,35-54 years,1.0,17412.0
Saint Lucia,2003,male,5-14 years,0.0,16998.0
Saint Lucia,2003,male,55-74 years,1.0,7068.0
Saint Lucia,2003,male,75+ years,1.0,2427.0
Saint Lucia,2004,female,15-24 years,0.0,16645.0
Saint Lucia,2004,female,25-34 years,0.0,13158.0
Saint Lucia,2004,female,35-54 years,0.0,18642.0
Saint Lucia,2004,female,5-14 years,0.0,16645.0
Saint Lucia,2004,female,55-74 years,0.0,8141.0
Saint Lucia,2004,female,75+ years,0.0,3117.0
Saint Lucia,2004,male,15-24 years,0.0,16100.0
Saint Lucia,2004,male,25-34 years,2.0,12342.0
Saint Lucia,2004,male,35-54 years,4.0,17965.0
Saint Lucia,2004,male,5-14 years,0.0,16765.0
Saint Lucia,2004,male,55-74 years,2.0,7220.0
Saint Lucia,2004,male,75+ years,0.0,2381.0
Saint Lucia,2005,female,15-24 years,0.0,16946.0
Saint Lucia,2005,female,25-34 years,0.0,13364.0
Saint Lucia,2005,female,35-54 years,0.0,19296.0
Saint Lucia,2005,female,5-14 years,0.0,16357.0
Saint Lucia,2005,female,55-74 years,0.0,8353.0
Saint Lucia,2005,female,75+ years,0.0,3072.0
Saint Lucia,2005,male,15-24 years,1.0,16438.0
Saint Lucia,2005,male,25-34 years,1.0,12581.0
Saint Lucia,2005,male,35-54 years,2.0,18544.0
Saint Lucia,2005,male,5-14 years,0.0,16477.0
Saint Lucia,2005,male,55-74 years,0.0,7412.0
Saint Lucia,2005,male,75+ years,0.0,2329.0
Saint Lucia,2006,female,15-24 years,0.0,16697.0
Saint Lucia,2006,female,25-34 years,0.0,13567.0
Saint Lucia,2006,female,35-54 years,0.0,20254.0
Saint Lucia,2006,female,5-14 years,0.0,16046.0
Saint Lucia,2006,female,55-74 years,0.0,8775.0
Saint Lucia,2006,female,75+ years,0.0,3200.0
Saint Lucia,2006,male,15-24 years,0.0,16212.0
Saint Lucia,2006,male,25-34 years,0.0,12829.0
Saint Lucia,2006,male,35-54 years,1.0,19427.0
Saint Lucia,2006,male,5-14 years,0.0,16150.0
Saint Lucia,2006,male,55-74 years,1.0,7889.0
Saint Lucia,2006,male,75+ years,0.0,2414.0
Saint Lucia,2008,female,15-24 years,0.0,16103.0
Saint Lucia,2008,female,25-34 years,0.0,13877.0
Saint Lucia,2008,female,35-54 years,0.0,22170.0
Saint Lucia,2008,female,5-14 years,0.0,15326.0
Saint Lucia,2008,female,55-74 years,0.0,9683.0
Saint Lucia,2008,female,75+ years,0.0,3511.0
Saint Lucia,2008,male,15-24 years,0.0,15783.0
Saint Lucia,2008,male,25-34 years,0.0,13242.0
Saint Lucia,2008,male,35-54 years,0.0,21171.0
Saint Lucia,2008,male,5-14 years,0.0,15412.0
Saint Lucia,2008,male,55-74 years,0.0,8987.0
Saint Lucia,2008,male,75+ years,0.0,2611.0
Saint Lucia,2009,female,15-24 years,0.0,15855.0
Saint Lucia,2009,female,25-34 years,0.0,13937.0
Saint Lucia,2009,female,35-54 years,0.0,23037.0
Saint Lucia,2009,female,5-14 years,0.0,14879.0
Saint Lucia,2009,female,55-74 years,0.0,10217.0
Saint Lucia,2009,female,75+ years,0.0,3676.0
Saint Lucia,2009,male,15-24 years,3.0,15639.0
Saint Lucia,2009,male,25-34 years,2.0,13332.0
Saint Lucia,2009,male,35-54 years,6.0,21964.0
Saint Lucia,2009,male,5-14 years,0.0,14963.0
Saint Lucia,2009,male,55-74 years,2.0,9605.0
Saint Lucia,2009,male,75+ years,0.0,2716.0
Saint Lucia,2010,female,15-24 years,1.0,15678.0
Saint Lucia,2010,female,25-34 years,0.0,13885.0
Saint Lucia,2010,female,35-54 years,0.0,23787.0
Saint Lucia,2010,female,5-14 years,0.0,14411.0
Saint Lucia,2010,female,55-74 years,0.0,10814.0
Saint Lucia,2010,female,75+ years,0.0,3852.0
Saint Lucia,2010,male,15-24 years,0.0,15545.0
Saint Lucia,2010,male,25-34 years,0.0,13280.0
Saint Lucia,2010,male,35-54 years,1.0,22681.0
Saint Lucia,2010,male,5-14 years,0.0,14494.0
Saint Lucia,2010,male,55-74 years,2.0,10246.0
Saint Lucia,2010,male,75+ years,0.0,2830.0
Saint Lucia,2011,female,15-24 years,0.0,15844.0
Saint Lucia,2011,female,25-34 years,0.0,14012.0
Saint Lucia,2011,female,35-54 years,0.0,24250.0
Saint Lucia,2011,female,5-14 years,0.0,13949.0
Saint Lucia,2011,female,55-74 years,0.0,11141.0
Saint Lucia,2011,female,75+ years,0.0,3936.0
Saint Lucia,2011,male,15-24 years,0.0,15798.0
Saint Lucia,2011,male,25-34 years,1.0,13402.0
Saint Lucia,2011,male,35-54 years,4.0,23081.0
Saint Lucia,2011,male,5-14 years,0.0,14055.0
Saint Lucia,2011,male,55-74 years,3.0,10517.0
Saint Lucia,2011,male,75+ years,0.0,2907.0
Saint Lucia,2012,female,15-24 years,0.0,16001.0
Saint Lucia,2012,female,25-34 years,0.0,14085.0
Saint Lucia,2012,female,35-54 years,1.0,24624.0
Saint Lucia,2012,female,5-14 years,0.0,13460.0
Saint Lucia,2012,female,55-74 years,0.0,11502.0
Saint Lucia,2012,female,75+ years,0.0,4017.0
Saint Lucia,2012,male,15-24 years,1.0,16016.0
Saint Lucia,2012,male,25-34 years,1.0,13446.0
Saint Lucia,2012,male,35-54 years,4.0,23432.0
Saint Lucia,2012,male,5-14 years,1.0,13592.0
Saint Lucia,2012,male,55-74 years,1.0,10788.0
Saint Lucia,2012,male,75+ years,1.0,2977.0
Saint Lucia,2013,female,15-24 years,0.0,16134.0
Saint Lucia,2013,female,25-34 years,0.0,14124.0
Saint Lucia,2013,female,35-54 years,1.0,24949.0
Saint Lucia,2013,female,5-14 years,0.0,12956.0
Saint Lucia,2013,female,55-74 years,0.0,11907.0
Saint Lucia,2013,female,75+ years,0.0,4086.0
Saint Lucia,2013,male,15-24 years,2.0,16184.0
Saint Lucia,2013,male,25-34 years,3.0,13451.0
Saint Lucia,2013,male,35-54 years,4.0,23758.0
Saint Lucia,2013,male,5-14 years,1.0,13116.0
Saint Lucia,2013,male,55-74 years,2.0,11088.0
Saint Lucia,2013,male,75+ years,1.0,3037.0
Saint Lucia,2014,female,15-24 years,1.0,16194.0
Saint Lucia,2014,female,25-34 years,2.0,14165.0
Saint Lucia,2014,female,35-54 years,0.0,25264.0
Saint Lucia,2014,female,5-14 years,0.0,12464.0
Saint Lucia,2014,female,55-74 years,0.0,12366.0
Saint Lucia,2014,female,75+ years,0.0,4163.0
Saint Lucia,2014,male,15-24 years,1.0,16267.0
Saint Lucia,2014,male,25-34 years,3.0,13477.0
Saint Lucia,2014,male,35-54 years,4.0,24066.0
Saint Lucia,2014,male,5-14 years,0.0,12649.0
Saint Lucia,2014,male,55-74 years,3.0,11439.0
Saint Lucia,2014,male,75+ years,0.0,3082.0
Saint Vincent and the Grenadines,1982,female,15-24 years,0.0,11757.0
Saint Vincent and the Grenadines,1982,female,25-34 years,0.0,6475.0
Saint Vincent and the Grenadines,1982,female,35-54 years,0.0,6954.0
Saint Vincent and the Grenadines,1982,female,5-14 years,0.0,14232.0
Saint Vincent and the Grenadines,1982,female,55-74 years,0.0,4672.0
Saint Vincent and the Grenadines,1982,female,75+ years,0.0,1341.0
Saint Vincent and the Grenadines,1982,male,15-24 years,0.0,11722.0
Saint Vincent and the Grenadines,1982,male,25-34 years,0.0,5616.0
Saint Vincent and the Grenadines,1982,male,35-54 years,0.0,6069.0
Saint Vincent and the Grenadines,1982,male,5-14 years,0.0,14519.0
Saint Vincent and the Grenadines,1982,male,55-74 years,0.0,3836.0
Saint Vincent and the Grenadines,1982,male,75+ years,0.0,765.0
Saint Vincent and the Grenadines,1983,female,15-24 years,0.0,11876.0
Saint Vincent and the Grenadines,1983,female,25-34 years,0.0,6710.0
Saint Vincent and the Grenadines,1983,female,35-54 years,0.0,7087.0
Saint Vincent and the Grenadines,1983,female,5-14 years,0.0,14092.0
Saint Vincent and the Grenadines,1983,female,55-74 years,0.0,4638.0
Saint Vincent and the Grenadines,1983,female,75+ years,0.0,1388.0
Saint Vincent and the Grenadines,1983,male,15-24 years,0.0,11838.0
Saint Vincent and the Grenadines,1983,male,25-34 years,0.0,5880.0
Saint Vincent and the Grenadines,1983,male,35-54 years,0.0,6339.0
Saint Vincent and the Grenadines,1983,male,5-14 years,0.0,14375.0
Saint Vincent and the Grenadines,1983,male,55-74 years,0.0,3861.0
Saint Vincent and the Grenadines,1983,male,75+ years,0.0,796.0
Saint Vincent and the Grenadines,1984,female,15-24 years,0.0,11998.0
Saint Vincent and the Grenadines,1984,female,25-34 years,0.0,6919.0
Saint Vincent and the Grenadines,1984,female,35-54 years,0.0,7228.0
Saint Vincent and the Grenadines,1984,female,5-14 years,0.0,13929.0
Saint Vincent and the Grenadines,1984,female,55-74 years,0.0,4612.0
Saint Vincent and the Grenadines,1984,female,75+ years,0.0,1426.0
Saint Vincent and the Grenadines,1984,male,15-24 years,0.0,11959.0
Saint Vincent and the Grenadines,1984,male,25-34 years,0.0,6121.0
Saint Vincent and the Grenadines,1984,male,35-54 years,0.0,6617.0
Saint Vincent and the Grenadines,1984,male,5-14 years,0.0,14211.0
Saint Vincent and the Grenadines,1984,male,55-74 years,0.0,3902.0
Saint Vincent and the Grenadines,1984,male,75+ years,0.0,822.0
Saint Vincent and the Grenadines,1985,female,15-24 years,0.0,11900.0
Saint Vincent and the Grenadines,1985,female,25-34 years,0.0,9200.0
Saint Vincent and the Grenadines,1985,female,35-54 years,0.0,7400.0
Saint Vincent and the Grenadines,1985,female,5-14 years,0.0,12300.0
Saint Vincent and the Grenadines,1985,female,55-74 years,0.0,4100.0
Saint Vincent and the Grenadines,1985,female,75+ years,0.0,1000.0
Saint Vincent and the Grenadines,1985,male,15-24 years,0.0,12100.0
Saint Vincent and the Grenadines,1985,male,25-34 years,0.0,9300.0
Saint Vincent and the Grenadines,1985,male,35-54 years,2.0,6100.0
Saint Vincent and the Grenadines,1985,male,5-14 years,0.0,12800.0
Saint Vincent and the Grenadines,1985,male,55-74 years,0.0,2900.0
Saint Vincent and the Grenadines,1985,male,75+ years,0.0,700.0
Saint Vincent and the Grenadines,1986,female,15-24 years,0.0,12100.0
Saint Vincent and the Grenadines,1986,female,25-34 years,0.0,9300.0
Saint Vincent and the Grenadines,1986,female,35-54 years,0.0,7400.0
Saint Vincent and the Grenadines,1986,female,5-14 years,0.0,12500.0
Saint Vincent and the Grenadines,1986,female,55-74 years,0.0,4100.0
Saint Vincent and the Grenadines,1986,female,75+ years,0.0,1000.0
Saint Vincent and the Grenadines,1986,male,15-24 years,0.0,12300.0
Saint Vincent and the Grenadines,1986,male,25-34 years,0.0,9400.0
Saint Vincent and the Grenadines,1986,male,35-54 years,0.0,6100.0
Saint Vincent and the Grenadines,1986,male,5-14 years,0.0,13000.0
Saint Vincent and the Grenadines,1986,male,55-74 years,0.0,2900.0
Saint Vincent and the Grenadines,1986,male,75+ years,0.0,700.0
Saint Vincent and the Grenadines,1987,female,15-24 years,0.0,11800.0
Saint Vincent and the Grenadines,1987,female,25-34 years,0.0,7722.0
Saint Vincent and the Grenadines,1987,female,35-54 years,0.0,7471.0
Saint Vincent and the Grenadines,1987,female,5-14 years,0.0,13490.0
Saint Vincent and the Grenadines,1987,female,55-74 years,0.0,4835.0
Saint Vincent and the Grenadines,1987,female,75+ years,0.0,1500.0
Saint Vincent and the Grenadines,1987,male,15-24 years,0.0,12015.0
Saint Vincent and the Grenadines,1987,male,25-34 years,0.0,7324.0
Saint Vincent and the Grenadines,1987,male,35-54 years,0.0,7072.0
Saint Vincent and the Grenadines,1987,male,5-14 years,0.0,13801.0
Saint Vincent and the Grenadines,1987,male,55-74 years,0.0,4058.0
Saint Vincent and the Grenadines,1987,male,75+ years,0.0,948.0
Saint Vincent and the Grenadines,1990,female,15-24 years,0.0,11097.0
Saint Vincent and the Grenadines,1990,female,25-34 years,0.0,8323.0
Saint Vincent and the Grenadines,1990,female,35-54 years,0.0,7762.0
Saint Vincent and the Grenadines,1990,female,5-14 years,0.0,13580.0
Saint Vincent and the Grenadines,1990,female,55-74 years,0.0,5128.0
Saint Vincent and the Grenadines,1990,female,75+ years,0.0,1532.0
Saint Vincent and the Grenadines,1990,male,15-24 years,0.0,11489.0
Saint Vincent and the Grenadines,1990,male,25-34 years,3.0,8514.0
Saint Vincent and the Grenadines,1990,male,35-54 years,1.0,7593.0
Saint Vincent and the Grenadines,1990,male,5-14 years,0.0,13853.0
Saint Vincent and the Grenadines,1990,male,55-74 years,1.0,4229.0
Saint Vincent and the Grenadines,1990,male,75+ years,0.0,1041.0
Saint Vincent and the Grenadines,1995,female,15-24 years,0.0,11061.0
Saint Vincent and the Grenadines,1995,female,25-34 years,0.0,8575.0
Saint Vincent and the Grenadines,1995,female,35-54 years,0.0,8791.0
Saint Vincent and the Grenadines,1995,female,5-14 years,0.0,12450.0
Saint Vincent and the Grenadines,1995,female,55-74 years,0.0,5396.0
Saint Vincent and the Grenadines,1995,female,75+ years,0.0,1681.0
Saint Vincent and the Grenadines,1995,male,15-24 years,1.0,11449.0
Saint Vincent and the Grenadines,1995,male,25-34 years,1.0,9023.0
Saint Vincent and the Grenadines,1995,male,35-54 years,4.0,9078.0
Saint Vincent and the Grenadines,1995,male,5-14 years,0.0,12625.0
Saint Vincent and the Grenadines,1995,male,55-74 years,1.0,4642.0
Saint Vincent and the Grenadines,1995,male,75+ years,0.0,1203.0
Saint Vincent and the Grenadines,1996,female,15-24 years,0.0,10978.0
Saint Vincent and the Grenadines,1996,female,25-34 years,0.0,8535.0
Saint Vincent and the Grenadines,1996,female,35-54 years,1.0,9172.0
Saint Vincent and the Grenadines,1996,female,5-14 years,0.0,12189.0
Saint Vincent and the Grenadines,1996,female,55-74 years,0.0,5346.0
Saint Vincent and the Grenadines,1996,female,75+ years,0.0,1733.0
Saint Vincent and the Grenadines,1996,male,15-24 years,1.0,11360.0
Saint Vincent and the Grenadines,1996,male,25-34 years,4.0,9020.0
Saint Vincent and the Grenadines,1996,male,35-54 years,2.0,9518.0
Saint Vincent and the Grenadines,1996,male,5-14 years,0.0,12360.0
Saint Vincent and the Grenadines,1996,male,55-74 years,0.0,4651.0
Saint Vincent and the Grenadines,1996,male,75+ years,0.0,1233.0
Saint Vincent and the Grenadines,1997,female,15-24 years,0.0,10897.0
Saint Vincent and the Grenadines,1997,female,25-34 years,0.0,8443.0
Saint Vincent and the Grenadines,1997,female,35-54 years,0.0,9614.0
Saint Vincent and the Grenadines,1997,female,5-14 years,0.0,11950.0
Saint Vincent and the Grenadines,1997,female,55-74 years,0.0,5289.0
Saint Vincent and the Grenadines,1997,female,75+ years,0.0,1780.0
Saint Vincent and the Grenadines,1997,male,15-24 years,1.0,11269.0
Saint Vincent and the Grenadines,1997,male,25-34 years,1.0,8956.0
Saint Vincent and the Grenadines,1997,male,35-54 years,1.0,10022.0
Saint Vincent and the Grenadines,1997,male,5-14 years,0.0,12124.0
Saint Vincent and the Grenadines,1997,male,55-74 years,0.0,4666.0
Saint Vincent and the Grenadines,1997,male,75+ years,0.0,1245.0
Saint Vincent and the Grenadines,1998,female,15-24 years,0.0,10819.0
